concept_id,concept,prompt_id,prompt,attribute_id,attribute,attribute_values
82,a mask,490,a mask in a restaurant.,358,"Is the mask made of cloth, plastic, or neither?","{'neither', 'cloth', 'plastic', 'porcelain'}"
82,a mask,490,a mask in a restaurant.,383,Is the mask colorful or monochromatic?,"{'monochromatic', 'colorful'}"
82,a mask,490,a mask in a restaurant.,405,Does the mask include any additional elements like feathers or jewels?,"{'Yes', 'No'}"
82,a mask,491,a mask in a hardware store.,298,Does the mask cover the entire face?,"{'Yes', 'No'}"
82,a mask,491,a mask in a hardware store.,329,"Is the mask intended for protection, decoration, or neither?","{'protection', 'neither', 'decoration'}"
82,a mask,491,a mask in a hardware store.,358,"Is the mask made of cloth, plastic, or neither?","{'neither', 'cloth', 'plastic', 'porcelain'}"
82,a mask,491,a mask in a hardware store.,383,Is the mask colorful or monochromatic?,"{'monochromatic', 'colorful'}"
82,a mask,491,a mask in a hardware store.,405,Does the mask include any additional elements like feathers or jewels?,"{'Yes', 'No'}"
83,a garden gnome,492,a garden gnome in a garden center.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,492,a garden gnome in a garden center.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,492,a garden gnome in a garden center.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,492,a garden gnome in a garden center.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,492,a garden gnome in a garden center.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
83,a garden gnome,493,a garden gnome in a backyard garden.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,493,a garden gnome in a backyard garden.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,493,a garden gnome in a backyard garden.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,493,a garden gnome in a backyard garden.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,493,a garden gnome in a backyard garden.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
83,a garden gnome,494,a garden gnome at a landscaping store.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,494,a garden gnome at a landscaping store.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,494,a garden gnome at a landscaping store.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,494,a garden gnome at a landscaping store.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,494,a garden gnome at a landscaping store.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
83,a garden gnome,495,a garden gnome in a bookstore.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,495,a garden gnome in a bookstore.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,495,a garden gnome in a bookstore.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,495,a garden gnome in a bookstore.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,495,a garden gnome in a bookstore.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
83,a garden gnome,496,a garden gnome in a gym.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,496,a garden gnome in a gym.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,496,a garden gnome in a gym.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,496,a garden gnome in a gym.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,496,a garden gnome in a gym.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
83,a garden gnome,497,a garden gnome in a toy store.,299,Is the garden gnome wearing a hat?,"{'Yes', 'No'}"
83,a garden gnome,497,a garden gnome in a toy store.,330,Does the garden gnome have a beard?,"{'Yes', 'No'}"
83,a garden gnome,497,a garden gnome in a toy store.,359,"Is the garden gnome holding any objects (e.g., tools, musical instruments)?","{'Yes', 'No'}"
83,a garden gnome,497,a garden gnome in a toy store.,384,What is the primary color of the garden gnome's outfit?,"{'yellow', 'orange', 'black', 'purple', 'green', 'pink', 'red', 'blue', 'white'}"
83,a garden gnome,497,a garden gnome in a toy store.,406,Is the garden gnome depicted indoors or outdoors?,"{'outdoors', 'indoors'}"
84,a pacifier,498,a pacifier in a baby store.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,498,a pacifier in a baby store.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,498,a pacifier in a baby store.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,498,a pacifier in a baby store.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
84,a pacifier,499,a pacifier in a nursery.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,499,a pacifier in a nursery.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,499,a pacifier in a nursery.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,499,a pacifier in a nursery.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
84,a pacifier,500,a pacifier at a pediatrician’s office.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,500,a pacifier at a pediatrician’s office.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,500,a pacifier at a pediatrician’s office.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,500,a pacifier at a pediatrician’s office.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
84,a pacifier,501,a pacifier in a coffee shop.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,501,a pacifier in a coffee shop.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,501,a pacifier in a coffee shop.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,501,a pacifier in a coffee shop.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
84,a pacifier,502,a pacifier in a hardware store.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,502,a pacifier in a hardware store.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,502,a pacifier in a hardware store.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,502,a pacifier in a hardware store.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
84,a pacifier,503,a pacifier in a toy store.,300,"Is the color of the pacifier blue, pink, or neither?","{'pink', 'blue', 'neither'}"
84,a pacifier,503,a pacifier in a toy store.,331,Does the pacifier have a ring handle?,"{'Yes', 'No'}"
84,a pacifier,503,a pacifier in a toy store.,360,Does the pacifier appear new or worn?,"{'worn', 'new'}"
84,a pacifier,503,a pacifier in a toy store.,385,Is the material of the pacifier transparent or opaque?,"{'transparent', 'opaque'}"
85,a sculpture,504,a sculpture in an art gallery.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,504,a sculpture in an art gallery.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,504,a sculpture in an art gallery.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,504,a sculpture in an art gallery.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
85,a sculpture,505,a sculpture at a museum.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,505,a sculpture at a museum.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,505,a sculpture at a museum.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,505,a sculpture at a museum.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
85,a sculpture,506,a sculpture in a public park.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,506,a sculpture in a public park.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,506,a sculpture in a public park.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,506,a sculpture in a public park.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
85,a sculpture,507,a sculpture in a cinema.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,507,a sculpture in a cinema.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,507,a sculpture in a cinema.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,507,a sculpture in a cinema.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
85,a sculpture,508,a sculpture in a library.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,508,a sculpture in a library.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,508,a sculpture in a library.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,508,a sculpture in a library.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
85,a sculpture,509,a sculpture in a pet shop.,301,Is the sculpture abstract?,"{'Yes', 'No'}"
85,a sculpture,509,a sculpture in a pet shop.,332,Is the sculpture made of metal?,"{'Yes', 'No'}"
85,a sculpture,509,a sculpture in a pet shop.,361,Does the sculpture represent a human figure?,"{'Yes', 'No'}"
85,a sculpture,509,a sculpture in a pet shop.,386,Is the sculpture made of stone?,"{'Yes', 'No'}"
86,a tablecloth,510,a tablecloth in a home goods store.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,510,a tablecloth in a home goods store.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,510,a tablecloth in a home goods store.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,510,a tablecloth in a home goods store.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,510,a tablecloth in a home goods store.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
86,a tablecloth,511,a tablecloth at a restaurant.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,511,a tablecloth at a restaurant.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,511,a tablecloth at a restaurant.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,511,a tablecloth at a restaurant.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,511,a tablecloth at a restaurant.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
86,a tablecloth,512,a tablecloth in a banquet hall.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,512,a tablecloth in a banquet hall.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,512,a tablecloth in a banquet hall.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,512,a tablecloth in a banquet hall.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,512,a tablecloth in a banquet hall.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
86,a tablecloth,513,a tablecloth in a bakery.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,513,a tablecloth in a bakery.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,513,a tablecloth in a bakery.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,513,a tablecloth in a bakery.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,513,a tablecloth in a bakery.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
86,a tablecloth,514,a tablecloth in a hardware store.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,514,a tablecloth in a hardware store.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,514,a tablecloth in a hardware store.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,514,a tablecloth in a hardware store.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,514,a tablecloth in a hardware store.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
86,a tablecloth,515,a tablecloth in a pet shop.,302,Is the tablecloth patterned or plain?,"{'patterned', 'plain'}"
86,a tablecloth,515,a tablecloth in a pet shop.,333,"Is the tablecloth round, rectangular, or neither?","{'rectangular', 'round', 'neither'}"
86,a tablecloth,515,a tablecloth in a pet shop.,362,Is there a table in the image?,"{'Yes', 'No'}"
86,a tablecloth,515,a tablecloth in a pet shop.,387,Are there any visible stains or damage on the tablecloth?,"{'Yes', 'No'}"
86,a tablecloth,515,a tablecloth in a pet shop.,407,Is the tablecloth laid out or folded?,"{'laid out', 'folded'}"
87,a brick,516,a brick at a construction site.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,516,a brick at a construction site.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,516,a brick at a construction site.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,516,a brick at a construction site.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,516,a brick at a construction site.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
87,a brick,517,a brick in a hardware store.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,517,a brick in a hardware store.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,517,a brick in a hardware store.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,517,a brick in a hardware store.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,517,a brick in a hardware store.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
87,a brick,518,a brick at a home improvement center.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,518,a brick at a home improvement center.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,518,a brick at a home improvement center.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,518,a brick at a home improvement center.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,518,a brick at a home improvement center.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
87,a brick,519,a brick in a school.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,519,a brick in a school.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,519,a brick in a school.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,519,a brick in a school.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,519,a brick in a school.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
87,a brick,520,a brick in a restaurant.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,520,a brick in a restaurant.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,520,a brick in a restaurant.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,520,a brick in a restaurant.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,520,a brick in a restaurant.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
87,a brick,521,a brick in a clothing store.,303,Is the brick red?,"{'Yes', 'No'}"
87,a brick,521,a brick in a clothing store.,334,Is the brick alone or in a stack with others?,"{'the brick is in a stack with others', 'The brick is alone'}"
87,a brick,521,a brick in a clothing store.,363,Does the brick have a rectangular shape?,"{'Yes', 'No'}"
87,a brick,521,a brick in a clothing store.,388,Is the brick laying flat or standing upright?,"{'standing upright', 'laying flat'}"
87,a brick,521,a brick in a clothing store.,408,Is the brick whole or broken?,"{'broken', 'whole'}"
88,a witch,522,a witch at a Halloween store.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,522,a witch at a Halloween store.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,522,a witch at a Halloween store.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,522,a witch at a Halloween store.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,522,a witch at a Halloween store.,409,Is there a cauldron present?,"{'Yes', 'No'}"
88,a witch,523,a witch during a theatrical play.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,523,a witch during a theatrical play.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,523,a witch during a theatrical play.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,523,a witch during a theatrical play.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,523,a witch during a theatrical play.,409,Is there a cauldron present?,"{'Yes', 'No'}"
88,a witch,524,a witch at a theme park.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,524,a witch at a theme park.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,524,a witch at a theme park.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,524,a witch at a theme park.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,524,a witch at a theme park.,409,Is there a cauldron present?,"{'Yes', 'No'}"
88,a witch,525,a witch in a library.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,525,a witch in a library.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,525,a witch in a library.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,525,a witch in a library.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,525,a witch in a library.,409,Is there a cauldron present?,"{'Yes', 'No'}"
88,a witch,526,a witch in a bakery.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,526,a witch in a bakery.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,526,a witch in a bakery.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,526,a witch in a bakery.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,526,a witch in a bakery.,409,Is there a cauldron present?,"{'Yes', 'No'}"
88,a witch,527,a witch at a business conference.,304,Is the witch wearing a hat?,"{'Yes', 'No'}"
88,a witch,527,a witch at a business conference.,335,Does the witch have a broom?,"{'Yes', 'No'}"
88,a witch,527,a witch at a business conference.,364,Is the witch's attire black?,"{'Yes', 'No'}"
88,a witch,527,a witch at a business conference.,389,Is the witch casting a spell?,"{'Yes', 'No'}"
88,a witch,527,a witch at a business conference.,409,Is there a cauldron present?,"{'Yes', 'No'}"
89,a detective,528,a detective at a police station.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,528,a detective at a police station.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,528,a detective at a police station.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,528,a detective at a police station.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,528,a detective at a police station.,410,Is the detective female or male?,"{'female', 'male'}"
89,a detective,529,a detective in a mystery bookstore.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,529,a detective in a mystery bookstore.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,529,a detective in a mystery bookstore.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,529,a detective in a mystery bookstore.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,529,a detective in a mystery bookstore.,410,Is the detective female or male?,"{'female', 'male'}"
89,a detective,530,a detective during a mystery game event.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,530,a detective during a mystery game event.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,530,a detective during a mystery game event.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,530,a detective during a mystery game event.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,530,a detective during a mystery game event.,410,Is the detective female or male?,"{'female', 'male'}"
89,a detective,531,a detective in a supermarket.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,531,a detective in a supermarket.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,531,a detective in a supermarket.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,531,a detective in a supermarket.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,531,a detective in a supermarket.,410,Is the detective female or male?,"{'female', 'male'}"
89,a detective,532,a detective at a wedding.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,532,a detective at a wedding.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,532,a detective at a wedding.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,532,a detective at a wedding.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,532,a detective at a wedding.,410,Is the detective female or male?,"{'female', 'male'}"
89,a detective,533,a detective on a farm.,305,Is the detective wearing a trench coat?,"{'Yes', 'No'}"
89,a detective,533,a detective on a farm.,336,Is the detective holding a magnifying glass?,"{'Yes', 'No'}"
89,a detective,533,a detective on a farm.,365,Is the detective wearing a hat?,"{'Yes', 'No'}"
89,a detective,533,a detective on a farm.,390,Is the detective holding a notepad?,"{'Yes', 'No'}"
89,a detective,533,a detective on a farm.,410,Is the detective female or male?,"{'female', 'male'}"
90,a present,534,a present in a gift shop.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,534,a present in a gift shop.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,534,a present in a gift shop.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,534,a present in a gift shop.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,534,a present in a gift shop.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
90,a present,535,a present at a party supply store.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,535,a present at a party supply store.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,535,a present at a party supply store.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,535,a present at a party supply store.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,535,a present at a party supply store.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
90,a present,536,a present during a birthday party.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,536,a present during a birthday party.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,536,a present during a birthday party.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,536,a present during a birthday party.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,536,a present during a birthday party.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
90,a present,537,a present in a gym.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,537,a present in a gym.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,537,a present in a gym.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,537,a present in a gym.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,537,a present in a gym.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
90,a present,538,a present in a dentist's office.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,538,a present in a dentist's office.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,538,a present in a dentist's office.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,538,a present in a dentist's office.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,538,a present in a dentist's office.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
90,a present,539,a present at a car wash.,306,Is the present wrapped?,"{'Yes', 'No'}"
90,a present,539,a present at a car wash.,337,Does the present have a bow?,"{'Yes', 'No'}"
90,a present,539,a present at a car wash.,366,"Is the shape of the present rectangular, square, or neither?","{'rectangular', 'square', 'neither'}"
90,a present,539,a present at a car wash.,391,Is there a card or tag on the present?,"{'Yes', 'No'}"
90,a present,539,a present at a car wash.,411,"If the present is wrapped,does the wrapping have a pattern?","{'Yes', 'No'}"
91,a door,540,a door in a home improvement store.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,540,a door in a home improvement store.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
91,a door,540,a door in a home improvement store.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,540,a door in a home improvement store.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,540,a door in a home improvement store.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
91,a door,541,a door at a carpentry workshop.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,541,a door at a carpentry workshop.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
91,a door,541,a door at a carpentry workshop.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,541,a door at a carpentry workshop.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,541,a door at a carpentry workshop.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
91,a door,542,a door in a building supply store.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,542,a door in a building supply store.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
91,a door,542,a door in a building supply store.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,542,a door in a building supply store.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,542,a door in a building supply store.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
91,a door,543,a door in a park.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,543,a door in a park.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
91,a door,543,a door in a park.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,543,a door in a park.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,543,a door in a park.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
91,a door,544,a door on a boat.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,544,a door on a boat.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
91,a door,544,a door on a boat.,367,Does the door appear worn or new?,"{'worn', 'new'}"
91,a door,544,a door on a boat.,392,Is the door single or double?,"{'double door', 'single door'}"
91,a door,544,a door on a boat.,412,Does the door have a modern or a traditional style?,"{'modern style', 'traditional style'}"
91,a door,545,a door in a movie theater.,307,Is the door open or closed?,"{'closed', 'open'}"
91,a door,545,a door in a movie theater.,338,"Is the door made of wood, metal, or neither?","{'wood', 'neither', 'metal'}"
